data,receita_diaria,qtd_diaria,ano,fim_de_semana,dia_semana_nome,mes_nome,mm_30,mm_90,receita_log,receita_log_diff,baseline_naive,baseline_mm7,dia,semana_ano,dia_semana_1,dia_semana_2,dia_semana_3,dia_semana_4,dia_semana_5,dia_semana_6,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,lag_1,lag_7,lag_14,lag_30,qtd_lag_1,qtd_lag_7,qtd_lag_14,qtd_lag_30,mm_7,mm_14,std_7,std_14,std_30
2012-07-16,11047.222000000002,7.0,2012,0,Monday,July,16326.021423333332,14766.797787777778,9.310024789021929,-0.5963724313222123,20057.2781,16006.519342857142,16,29,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20057.2781,15558.2714,13519.6149,19796.5355,11.0,11.0,7.0,10.0,15362.083714285716,14862.885107142856,3803.765556434641,4177.767008546592,5298.924091294738
2012-07-17,12972.2078,7.0,2012,0,Tuesday,July,15811.444966666666,14751.575616666667,9.470641571326023,0.16061678230409449,11047.222000000002,15362.083714285716,17,29,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11047.222000000002,13976.5285,18628.9732,28409.5015,7.0,7.0,8.0,14.0,15218.609328571429,14458.830435714288,3882.856418245618,4057.3217955240016,4812.244463069666
2012-07-18,9418.2774,5.0,2012,0,Wednesday,July,15298.416170000002,14643.780863333333,9.150513655498601,-0.32012791582742217,12972.2078,15218.609328571429,18,29,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12972.2078,13254.6863,13497.2935,24809.1413,7.0,7.0,7.0,14.0,14670.550914285715,14167.472142857145,4437.411490749858,4272.437139487306,4637.148730967586
2012-07-19,15176.8338,7.0,2012,0,Thursday,July,15633.61212,14669.96164777778,9.62759133984461,0.4770776843460087,9418.2774,14670.550914285715,19,29,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9418.2774,20861.731,4363.125,5120.9553,5.0,12.0,2.0,3.0,13858.422742857145,14939.879914285713,3546.1827074630423,3208.634310293327,4220.8623281624905
2012-07-20,12316.1685,7.0,2012,0,Friday,July,15383.00717,14671.433473333334,9.4187493811272,-0.20884195871741085,15176.8338,13858.422742857145,20,29,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,15176.8338,12339.232,14623.171,19834.317,7.0,6.0,9.0,12.0,13855.127957142859,14775.094021428571,3547.839775022663,3284.494333704363,4185.8963134423775
2012-07-21,16608.7489,10.0,2012,1,Saturday,July,15230.292803333336,14652.932343333334,9.717745085093915,0.2989957039667157,12316.1685,13855.127957142859,21,29,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,12316.1685,15997.9081,15733.2823,21190.1799,7.0,10.0,10.0,12.0,13942.390928571429,14837.627349999999,3616.1816922558423,3312.356341868741,4048.0290981254475
2012-07-22,21357.5874,14.0,2012,1,Sunday,July,15191.631186666666,14752.203644444447,9.969209157928448,0.2514640728345334,16608.7489,13942.390928571429,22,29,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,16608.7489,20057.2781,18141.6891,22517.4359,10.0,11.0,9.0,13.0,14128.1494,15067.334371428571,3996.0891362904376,3653.0966795078602,3981.0156854396737
2012-07-23,13759.081,7.0,2012,0,Monday,July,15249.328006666667,14733.128465555557,9.529526998097916,-0.43968215983053227,21357.5874,14128.1494,23,30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21357.5874,11047.222000000002,15558.2714,12028.1764,14.0,7.0,11.0,8.0,14515.557828571427,14938.82077142857,3772.8386995554924,3666.1212665143044,3945.9755880481052
2012-07-24,6298.1971,4.0,2012,0,Tuesday,July,14935.255986666665,14727.480933333332,8.748177459813446,-0.78134953828447,13759.081,14515.557828571427,24,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13759.081,12972.2078,13976.5285,15720.3577,7.0,7.0,7.0,8.0,13562.127728571428,14390.36852857143,4902.138248779054,4334.556669444363,4268.944048657781
2012-07-25,20300.6274,10.0,2012,0,Wednesday,July,15082.196223333332,14833.360515555556,9.918456329304322,1.1702788694908755,6298.1971,13562.127728571428,25,30,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6298.1971,9418.2774,13254.6863,15892.4203,4.0,5.0,7.0,9.0,15116.749157142856,14893.650035714285,5090.902084992458,4593.844156251841,4377.512753530316
2012-07-26,5275.4382,3.0,2012,0,Thursday,July,14579.267856666667,14780.066004444445,8.57100656573326,-1.3474497635710616,20300.6274,15116.749157142856,26,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20300.6274,15176.8338,20861.731,20363.2892,10.0,7.0,12.0,10.0,13702.26407142857,13780.343407142855,6302.725852369995,4913.747897061476,4610.37200590585
2012-07-27,11450.5678,5.0,2012,0,Friday,July,14194.327879999999,14647.582147777779,9.345881925373101,0.7748753596398412,5275.4382,13702.26407142857,27,30,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5275.4382,12316.1685,12339.232,22998.7671,3.0,7.0,6.0,14.0,13578.606828571428,13716.867392857142,6342.816887241459,4939.468848561127,4358.368106177371
2012-07-28,13474.23,8.0,2012,1,Saturday,July,14115.601740000002,14717.392147777779,9.50860846427717,0.16272653890406907,11450.5678,13578.606828571428,28,30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11450.5678,16608.7489,15997.9081,15836.0142,5.0,10.0,10.0,7.0,13130.818414285715,13536.604671428571,6202.331398917319,4895.676143223255,4349.012082623323
2012-07-29,9240.428199999998,6.0,2012,1,Sunday,July,14046.554419999999,14699.887961111112,9.131451719791034,-0.3771567444861361,13474.23,13130.818414285715,29,30,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,13474.23,21357.5874,20057.2781,11311.8478,8.0,14.0,11.0,7.0,11399.79567142857,12763.972535714287,5120.120744231399,4633.987219554023,4411.061845994176
2012-07-30,17468.5392,8.0,2012,0,Monday,July,14214.014073333332,14796.811393333333,9.768214026134554,0.6367623063435204,9240.428199999998,11399.79567142857,30,31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9240.428199999998,13759.081,11047.222000000002,12444.7496,6.0,7.0,7.0,8.0,11929.718271428572,13222.63805,5576.610583993983,4766.87582339575,4443.3966921664705
2012-07-31,18137.8059,10.0,2012,0,Tuesday,July,14161.824833333334,14881.355261111112,9.805808894600567,0.03759486846601234,17468.5392,11929.718271428572,31,31,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17468.5392,6298.1971,12972.2078,19703.4831,8.0,4.0,7.0,12.0,13621.090957142858,13591.609342857142,5375.757993049197,4942.6757684632175,4385.515388089217
2012-08-01,19623.8971,10.0,2012,0,Wednesday,August,14365.300906666667,15072.250228888888,9.88455429932476,0.07874540472419334,18137.8059,13621.090957142858,1,31,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18137.8059,20300.6274,9418.2774,13519.6149,10.0,10.0,5.0,7.0,13524.415200000001,14320.582178571427,5239.985608792684,5031.613484335955,4494.937135961376
2012-08-02,11302.451,9.0,2012,0,Thursday,August,14121.0835,15112.138212222224,9.332863356305973,-0.5516909430187873,19623.8971,13524.415200000001,2,31,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19623.8971,5275.4382,15176.8338,18628.9732,10.0,3.0,7.0,8.0,14385.417028571426,14043.840549999999,4009.300217412349,5087.136804581449,4454.1426656980275
2012-08-03,30851.0645,17.0,2012,0,Friday,August,14699.542533333333,15276.628893333333,10.33695894767792,1.0040955913719465,11302.451,14385.417028571426,3,31,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,11302.451,11450.5678,12316.1685,13497.2935,9.0,5.0,7.0,7.0,17156.916557142857,15367.761692857142,7131.884610686386,6744.716888560873,5397.339460819528
2012-08-04,16834.8213,8.0,2012,1,Saturday,August,15115.265743333333,15385.495273333332,9.731264115673998,-0.6056948320039215,30851.0645,17156.916557142857,4,31,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,30851.0645,13474.23,16608.7489,4363.125,17.0,8.0,10.0,2.0,17637.001028571427,15383.909721428572,6953.546648766575,6748.1863136466345,5042.372316514718
2012-08-05,22601.3742,14.0,2012,1,Sunday,August,15381.205849999998,15481.078876666668,10.025810232840032,0.29454611716603374,16834.8213,17637.001028571427,5,31,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,16834.8213,9240.428199999998,21357.5874,14623.171,8.0,6.0,14.0,9.0,19545.707599999998,15472.751635714287,6038.091672435804,6840.438070202832,5222.689151262747
2012-08-06,15937.8052,8.0,2012,0,Monday,August,15388.02328,15575.062022222222,9.67651199344954,-0.3492982393904924,22601.3742,19545.707599999998,6,32,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22601.3742,17468.5392,13759.081,15733.2823,14.0,8.0,7.0,10.0,19327.031314285712,15628.374792857143,6152.491395210862,6823.214089985188,5223.2980327865125
2012-08-07,17215.7931,11.0,2012,0,Tuesday,August,15357.16008,15613.469934444445,9.753640529511955,0.07712853606241588,15937.8052,19327.031314285712,7,32,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15937.8052,18137.8059,6298.1971,18141.6891,8.0,10.0,4.0,9.0,19195.3152,16408.203078571427,6191.9373378747105,6276.8505555659,5209.182604465362
2012-08-08,20491.4012,11.0,2012,0,Wednesday,August,15521.59774,15606.854853333334,9.927809423239486,0.17416889372753097,17215.7931,19195.3152,8,32,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17215.7931,19623.8971,20300.6274,15558.2714,11.0,10.0,10.0,11.0,19319.244357142856,16421.829778571428,6210.598138121898,6286.151004349238,5292.938407518502
2012-08-09,14937.3677,7.0,2012,0,Thursday,August,15553.625713333335,15653.142661111111,9.611688195689712,-0.31612122754977356,20491.4012,19319.244357142856,9,32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20491.4012,11302.451,5275.4382,13976.5285,11.0,9.0,3.0,7.0,19838.518171428575,17111.9676,5544.87038693306,5441.984559580012,5286.169412391884
2012-08-10,8351.1785,4.0,2012,0,Friday,August,15390.175453333333,15647.538275555555,9.030277682020476,-0.5814105136692369,14937.3677,19838.518171428575,10,32,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,14937.3677,30851.0645,11450.5678,13254.6863,7.0,17.0,5.0,7.0,16624.248742857144,16890.58265,4524.666212717136,5744.638752257634,5433.4616782095245
2012-08-11,18597.0887,10.0,2012,1,Saturday,August,15314.687376666667,15728.380987777779,9.830814096356805,0.8005364143363298,8351.1785,16624.248742857144,11,32,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,8351.1785,16834.8213,13474.23,20861.731,4.0,8.0,8.0,12.0,16876.00122857143,17256.501128571428,4586.933026094502,5672.996196078036,5370.186176148492
2012-08-12,20359.7088,11.0,2012,1,Sunday,August,15582.036603333334,15895.735978888892,9.921362283418016,0.09054818706121104,18597.0887,16876.00122857143,12,32,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,18597.0887,22601.3742,9240.428199999998,12339.232,10.0,14.0,6.0,6.0,16555.763314285716,18050.735457142855,4180.872796524272,5225.0776528908045,5416.395052640466
2012-08-13,18595.1853,11.0,2012,0,Monday,August,15668.612509999999,15931.55784,9.830711747269326,-0.09065053614869001,20359.7088,16555.763314285716,13,33,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20359.7088,15937.8052,17468.5392,15997.9081,11.0,8.0,8.0,10.0,16935.389042857143,18131.21017857143,4235.696400682928,5224.097130989132,5443.958942179047
2012-08-14,18592.0442,11.0,2012,0,Tuesday,August,15619.771379999998,16040.789517777777,9.830542822015984,-0.00016892525334277764,18595.1853,16935.389042857143,14,33,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18595.1853,17215.7931,18137.8059,20057.2781,11.0,11.0,10.0,11.0,17131.996342857143,18163.65577142857,4282.562372655004,5225.551625669171,5409.692716959009
2012-08-15,8241.0356,4.0,2012,0,Wednesday,August,15526.231833333333,16007.613640000001,9.017002631229401,-0.8135401907865827,18592.0442,17131.996342857143,15,33,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18592.0442,20491.4012,19623.8971,11047.222000000002,11.0,11.0,10.0,7.0,15381.944114285716,17350.594235714285,5105.011347878657,5831.309305278099,5514.7248905667475
2012-08-16,24793.3784,12.0,2012,0,Thursday,August,15920.270853333332,16201.956535555557,10.11837222903851,1.101369597809109,8241.0356,15381.944114285716,16,33,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8241.0356,14937.3677,11302.451,12972.2078,4.0,7.0,9.0,7.0,16789.945642857143,18314.231907142857,6203.050515227469,5869.535563011754,5743.519563122689
2012-08-17,24439.5834,13.0,2012,0,Friday,August,16420.981053333333,16290.136932222222,10.104000283704396,-0.01437194533411379,24793.3784,16789.945642857143,17,33,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,24793.3784,8351.1785,30851.0645,9418.2774,12.0,4.0,17.0,5.0,19088.2892,17856.268971428573,5495.369252748218,5002.156144133982,5811.504459664471
2012-08-18,19122.6435,10.0,2012,1,Saturday,August,16552.50804333333,16390.295177777778,9.858680728074644,-0.24531955562975227,24439.5834,19088.2892,18,33,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,24439.5834,18597.0887,16834.8213,15176.8338,13.0,10.0,8.0,7.0,19163.368457142857,18019.684842857143,5491.12835045554,5003.5898022283545,5827.006197576046
2012-08-19,17484.3021,10.0,2012,1,Sunday,August,16724.779163333333,16501.46162222222,9.76911592701479,-0.0895648010598542,19122.6435,19163.368457142857,19,33,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,19122.6435,20359.7088,22601.3742,12316.1685,10.0,11.0,14.0,7.0,18752.59607142857,17654.179692857142,5494.267304999866,4826.937896423238,5773.594418722332
2012-08-20,20287.6502,13.0,2012,0,Monday,August,16847.409206666667,16648.69276777778,9.917816905224987,0.14870097821019712,17484.3021,18752.59607142857,20,34,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17484.3021,18595.1853,15937.8052,16608.7489,10.0,11.0,8.0,10.0,18994.37677142857,17964.882907142855,5523.34812396699,4847.909919321811,5809.999780465364
2012-08-21,21481.0103,11.0,2012,0,Tuesday,August,16851.523303333335,16689.94387111111,9.974971133629063,0.05715422840407669,20287.6502,18994.37677142857,21,34,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20287.6502,18592.0442,17215.7931,21357.5874,13.0,11.0,11.0,14.0,19407.086214285715,18269.541278571432,5595.733764946846,4930.529537747897,5813.346326977196
2012-08-22,4009.33,3.0,2012,0,Wednesday,August,16526.531603333333,16555.901895555555,8.296628811178968,-1.6783423224500957,21481.0103,19407.086214285715,22,34,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21481.0103,8241.0356,20491.4012,13759.081,11.0,4.0,11.0,7.0,18802.55684285714,17092.25047857143,7044.2108381793705,6170.9265804951365,6248.434317801941
2012-08-23,19663.0263,11.0,2012,0,Thursday,August,16972.02591,16659.560724444444,9.886546169274409,1.589917358095441,4009.33,18802.55684285714,23,34,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4009.33,24793.3784,14937.3677,6298.1971,3.0,12.0,7.0,4.0,18069.649400000002,17429.797521428573,6567.798077424459,6173.233722181804,5964.000706088885
2012-08-24,28936.5003,15.0,2012,0,Friday,August,17259.88834,16828.750088888886,10.272893621195761,0.38634745192135256,19663.0263,18069.649400000002,24,34,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,19663.0263,24439.5834,8351.1785,20300.6274,11.0,13.0,4.0,10.0,18712.0661,18900.17765,7454.744846050794,6294.864983192161,6327.534096247879
2012-08-25,10067.7582,7.0,2012,1,Saturday,August,17419.63234,16819.001533333332,9.217192661325946,-1.0557009598698155,28936.5003,18712.0661,25,34,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,28936.5003,19122.6435,18597.0887,5275.4382,15.0,10.0,10.0,3.0,17418.511057142856,18290.939757142856,8126.928663858081,6724.539481652078,6069.786938437236
2012-08-26,5363.5625,3.0,2012,1,Sunday,August,17216.732163333334,16757.228787777778,8.58757010467535,-0.6296225566505953,10067.7582,17418.511057142856,26,34,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,10067.7582,17484.3021,20359.7088,11450.5678,7.0,10.0,11.0,5.0,15686.976828571427,17219.78645,9314.968221503024,7517.2965261969,6370.489952781486
2012-08-27,12771.5681,8.0,2012,0,Monday,August,17193.3101,16725.21675111111,9.455055032958208,0.8674849282828578,5363.5625,15686.976828571427,27,35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5363.5625,20287.6502,18595.1853,13474.23,3.0,13.0,11.0,8.0,14613.250814285715,16803.813792857145,9127.568109062497,7596.047407333045,6385.997149561654
2012-08-28,10036.3428,9.0,2012,0,Tuesday,August,17219.84058666667,16614.08614,9.214067696862141,-0.24098733609606704,12771.5681,14613.250814285715,28,35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12771.5681,21481.0103,18592.0442,9240.428199999998,8.0,11.0,11.0,6.0,12978.298314285714,16192.692264285715,8707.711873106777,7782.976952299993,6353.387808330715
2012-08-29,19707.6691,11.0,2012,0,Wednesday,August,17294.47825,16671.276805555553,9.88881387376747,0.6747461769053285,10036.3428,12978.298314285714,29,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10036.3428,4009.33,8241.0356,17468.5392,9.0,3.0,4.0,8.0,15220.918185714285,17011.737514285716,8006.06132590748,7479.2328888200145,6369.541960840048
2012-08-30,11315.731,6.0,2012,0,Thursday,August,17067.07575333333,16468.003790000002,9.334037529133207,-0.5547763446342628,19707.6691,15220.918185714285,30,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19707.6691,19663.0263,24793.3784,18137.8059,11.0,11.0,12.0,10.0,14028.447428571428,16049.048414285715,7854.365714207675,7264.888113695225,6459.539161596007
2012-08-31,11905.1089,6.0,2012,0,Friday,August,16809.78281333333,16557.69915888889,9.384806900320253,0.050769371187046275,11315.731,14028.447428571428,31,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,11315.731,28936.5003,24439.5834,19623.8971,6.0,15.0,13.0,10.0,11595.391514285713,15153.728807142857,4300.514758926094,6915.259534175756,6507.730988422358
2012-09-01,33055.6905,17.0,2012,1,Saturday,September,17534.890796666667,16701.00656222222,10.40597926049597,1.0211723601757168,11905.1089,11595.391514285713,1,35,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,11905.1089,10067.7582,19122.6435,11302.451,6.0,7.0,10.0,9.0,14879.381842857143,16148.946450000001,9070.880008914304,8378.232427617244,7061.287567334616
2012-09-02,9852.1275,6.0,2012,1,Sunday,September,16834.92623,16681.139308888887,9.195544196460004,-1.2104350640359662,33055.6905,14879.381842857143,2,35,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,33055.6905,5363.5625,17484.3021,30851.0645,17.0,3.0,10.0,17.0,15520.605414285714,15603.791121428572,8421.495112693467,8531.562015294545,6728.727755667544
2012-09-03,12985.1324,9.0,2012,0,Monday,September,16706.603266666665,16506.615344444443,9.471637328611713,0.2760931321517095,9852.1275,15520.605414285714,3,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9852.1275,12771.5681,20287.6502,16834.8213,6.0,8.0,13.0,8.0,15551.114599999999,15082.182707142858,8410.255457640837,8445.972815363017,6765.338761357266
2012-09-04,24456.694,14.0,2012,0,Tuesday,September,16768.44726,16568.866005555556,10.104700128427284,0.6330627998155709,12985.1324,15551.114599999999,4,36,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12985.1324,10036.3428,21481.0103,22601.3742,9.0,9.0,11.0,14.0,17611.164771428572,15294.731542857142,8598.297996877776,8654.264967601774,6829.26080150663
2012-09-05,9134.1685,5.0,2012,0,Wednesday,September,16541.65937,16560.20926333333,9.119886914181125,-0.9848132142461594,24456.694,17611.164771428572,5,36,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24456.694,19707.6691,4009.33,15937.8052,14.0,11.0,3.0,8.0,16100.664685714286,15660.791435714285,9083.659619358352,8238.596682558571,6969.328254615511
2012-09-06,9528.4203,5.0,2012,0,Thursday,September,16285.41361,16487.42624777778,9.162139165836916,0.04225225165579083,9134.1685,16100.664685714286,6,36,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9134.1685,11315.731,19663.0263,17215.7931,5.0,6.0,11.0,11.0,15845.334585714285,14936.891007142856,9263.905621202437,8304.86338091066,7084.066050867112
2012-09-07,13099.1585,8.0,2012,0,Friday,September,16039.00552,16356.819296666667,9.480379608352688,0.31824044251577277,9528.4203,15845.334585714285,7,36,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,9528.4203,11905.1089,28936.5003,20491.4012,5.0,6.0,15.0,11.0,16015.9131,13805.652307142855,9189.95928159198,7264.73151363993,7061.249631012214
2012-09-08,33090.6337,19.0,2012,1,Saturday,September,16644.114386666668,16368.376212222222,10.407035771108232,0.9266561627555436,13099.1585,16015.9131,8,36,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,13099.1585,33055.6905,10067.7582,14937.3677,8.0,17.0,7.0,7.0,16020.904985714285,15450.143414285714,9200.760882285447,8797.595617748577,7711.468976923587
2012-09-09,14915.0463,7.0,2012,1,Sunday,September,16862.90998,16287.741402222222,9.610192845343237,-0.7968429257649952,33090.6337,16020.904985714285,9,36,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,33090.6337,9852.1275,5363.5625,8351.1785,19.0,6.0,3.0,4.0,16744.1791,16132.392257142856,8826.39256748105,8312.181413701692,7559.685737761436
2012-09-10,16591.1692,9.0,2012,0,Monday,September,16796.045996666668,16183.64129888889,9.716686128102944,0.1064932827597076,14915.0463,16744.1791,10,37,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14915.0463,12985.1324,12771.5681,18597.0887,7.0,9.0,8.0,10.0,17259.327214285713,16405.220907142855,8674.35464853016,8255.878645696854,7552.686091278351
2012-09-11,11211.1017,5.0,2012,0,Tuesday,September,16491.092426666666,16204.022698888888,9.324748982882141,-0.3919371452208029,16591.1692,17259.327214285713,11,37,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16591.1692,24456.694,10036.3428,20359.7088,9.0,14.0,9.0,11.0,15367.09974285714,16489.132257142854,8278.303379004372,8191.889089690609,7588.446205123692
2012-09-12,13957.3482,7.0,2012,0,Wednesday,September,16336.497856666667,16187.706488888887,9.543833045533317,0.21908406265117542,11211.1017,15367.09974285714,12,37,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11211.1017,9134.1685,19707.6691,18595.1853,5.0,5.0,11.0,11.0,16056.125414285712,16078.395050000001,7863.380463814545,8162.205063621119,7591.344042980519
2012-09-13,18491.2981,9.0,2012,0,Thursday,September,16333.139653333334,16190.192079999999,9.825109605462716,0.28127655992939893,13957.3482,16056.125414285712,13,37,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13957.3482,9528.4203,11315.731,18592.0442,7.0,5.0,6.0,11.0,17336.53652857143,16590.935557142857,7335.296830068457,8064.843233646862,7590.33406071404
2012-09-14,29939.4934,15.0,2012,0,Friday,September,17056.421580000002,16302.891612222222,10.30696713746375,0.481857532001035,18491.2981,17336.53652857143,14,37,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,18491.2981,13099.1585,11905.1089,8241.0356,9.0,8.0,6.0,4.0,19742.298657142856,17879.105878571427,8398.460046564724,8675.951373804557,7822.907509910951
2012-09-15,19898.912,12.0,2012,1,Saturday,September,16893.272699999998,16208.329506666665,9.898470588592254,-0.4084965488714971,29939.4934,19742.298657142856,15,37,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,29939.4934,33090.6337,33055.6905,24793.3784,15.0,19.0,17.0,12.0,17857.766985714286,16939.335985714286,6057.929361601683,7544.352298260873,7706.153608266808
2012-09-16,15794.8992,11.0,2012,1,Sunday,September,16605.116560000002,16108.17126111111,9.667505641023808,-0.2309649475684452,19898.912,17857.766985714286,16,37,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,19898.912,14915.0463,9852.1275,24439.5834,12.0,7.0,6.0,13.0,17983.46025714286,17363.819678571428,5995.5021443685155,7277.377341212213,7574.749113691827
2012-09-17,8479.759600000001,5.0,2012,0,Monday,September,16250.353763333334,16145.491308888888,9.045555300246004,-0.6219503407778042,15794.8992,17983.46025714286,17,38,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15794.8992,16591.1692,12985.1324,19122.6435,11.0,9.0,9.0,10.0,16824.687457142856,17042.007335714286,7007.839024471136,7579.256149735715,7700.953108281825
2012-09-18,8687.810300000001,7.0,2012,0,Tuesday,September,15957.13737,16021.641234444443,9.069791304399246,0.024236004153241453,8479.759600000001,16824.687457142856,18,38,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8479.759600000001,11211.1017,24456.694,17484.3021,5.0,5.0,14.0,10.0,16464.217257142856,15915.6585,7398.7127283447435,7564.29047549165,7818.91130096937
2012-09-19,12821.3053,6.0,2012,0,Wednesday,September,15708.259206666668,15928.653738888888,9.4589415349017,0.38915023050245345,8687.810300000001,16464.217257142856,19,38,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8687.810300000001,13957.3482,9134.1685,20287.6502,7.0,7.0,5.0,13.0,16301.925414285713,16179.025414285714,7474.933051890291,7371.753368477976,7795.108402588988
2012-09-20,6797.0782,5.0,2012,0,Thursday,September,15218.794803333332,15753.98309777778,8.824395233573245,-0.634546301328454,12821.3053,16301.925414285713,20,38,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12821.3053,18491.2981,9528.4203,21481.0103,6.0,9.0,5.0,11.0,14631.32257142857,15983.92955,8177.816697031444,7594.0930082404475,7880.672483381295
2012-09-21,8657.6088,4.0,2012,0,Friday,September,15373.737430000001,15716.532346666667,9.066309342000155,0.24191410842690964,6797.0782,14631.32257142857,21,38,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6797.0782,29939.4934,13099.1585,4009.33,5.0,15.0,8.0,3.0,11591.053342857142,15666.676000000001,4794.139109585078,7813.485415232288,7696.218975363897
2012-09-22,11505.4599,8.0,2012,1,Saturday,September,15101.81855,15669.700148888889,9.350663887074642,0.2843545450744873,8657.6088,11591.053342857142,22,38,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,8657.6088,19898.912,33090.6337,19663.0263,4.0,12.0,19.0,11.0,10391.988757142857,14124.87787142857,3131.164278073903,6038.96732940072,7683.545303967637
2012-09-23,5686.4978,4.0,2012,1,Sunday,September,14326.818466666666,15556.30101,8.646025676445944,-0.7046382106286977,11505.4599,10391.988757142857,23,38,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,11505.4599,15794.8992,14915.0463,28936.5003,8.0,11.0,7.0,15.0,8947.931414285715,13465.695835714287,2489.2512611130396,6436.657290442311,7407.592276083732
