numero_pedido,data_pedido,status_pedido,trimestre,mes,ano,porte_negocio,pais,territorio,estado,cidade,linha_produto,preco_sugerido,codigo_produto,quantidade_pedida,preco_unitario,valor_total
10115,4/4/2003 0:00,Shipped,2,4,2003,Medium,USA,,NY,NYC,Trucks and Buses,115,S50_1392,27,100.0,2843.91
10115,4/4/2003 0:00,Shipped,2,4,2003,Small,USA,,NY,NYC,Trucks and Buses,115,S50_1392,27,100.0,2843.91
10127,6/3/2003 0:00,Shipped,2,6,2003,Large,USA,,NY,NYC,Trucks and Buses,115,S50_1392,46,100.0,6176.42
10127,6/3/2003 0:00,Shipped,2,6,2003,Medium,USA,,NY,NYC,Trucks and Buses,115,S50_1392,46,100.0,6176.42
10127,6/3/2003 0:00,Shipped,2,6,2003,Small,USA,,NY,NYC,Trucks and Buses,115,S50_1392,46,100.0,6176.42
10141,8/1/2003 0:00,Shipped,3,8,2003,Medium,Finland,EMEA,,Espoo,Trucks and Buses,115,S50_1392,44,100.0,5500.44
10141,8/1/2003 0:00,Shipped,3,8,2003,Small,Finland,EMEA,,Espoo,Trucks and Buses,115,S50_1392,44,100.0,5500.44
10151,9/21/2003 0:00,Shipped,3,9,2003,Large,Finland,EMEA,,Oulu,Trucks and Buses,115,S50_1392,26,100.0,3220.1
10151,9/21/2003 0:00,Shipped,3,9,2003,Medium,Finland,EMEA,,Oulu,Trucks and Buses,115,S50_1392,26,100.0,3220.1
10151,9/21/2003 0:00,Shipped,3,9,2003,Small,Finland,EMEA,,Oulu,Trucks and Buses,115,S50_1392,26,100.0,3220.1
10165,10/22/2003 0:00,Shipped,4,10,2003,Large,Singapore,Japan,,Singapore,Trucks and Buses,115,S50_1392,48,94.92,4556.16
10165,10/22/2003 0:00,Shipped,4,10,2003,Medium,Singapore,Japan,,Singapore,Trucks and Buses,115,S50_1392,48,94.92,4556.16
10165,10/22/2003 0:00,Shipped,4,10,2003,Small,Singapore,Japan,,Singapore,Trucks and Buses,115,S50_1392,48,94.92,4556.16
10176,11/6/2003 0:00,Shipped,4,11,2003,Large,Italy,EMEA,,Reggio Emilia,Trucks and Buses,115,S50_1392,23,100.0,3114.89
10176,11/6/2003 0:00,Shipped,4,11,2003,Medium,Italy,EMEA,,Reggio Emilia,Trucks and Buses,115,S50_1392,23,100.0,3114.89
10176,11/6/2003 0:00,Shipped,4,11,2003,Small,Italy,EMEA,,Reggio Emilia,Trucks and Buses,115,S50_1392,23,100.0,3114.89
10184,11/14/2003 0:00,Shipped,4,11,2003,Large,Spain,EMEA,,Sevilla,Trucks and Buses,115,S50_1392,45,100.0,4948.2
10184,11/14/2003 0:00,Shipped,4,11,2003,Medium,Spain,EMEA,,Sevilla,Trucks and Buses,115,S50_1392,45,100.0,4948.2
10184,11/14/2003 0:00,Shipped,4,11,2003,Small,Spain,EMEA,,Sevilla,Trucks and Buses,115,S50_1392,45,100.0,4948.2
10195,11/25/2003 0:00,Shipped,4,11,2003,Large,USA,,NY,White Plains,Trucks and Buses,115,S50_1392,49,100.0,5161.17
10195,11/25/2003 0:00,Shipped,4,11,2003,Medium,USA,,NY,White Plains,Trucks and Buses,115,S50_1392,49,100.0,5161.17
10195,11/25/2003 0:00,Shipped,4,11,2003,Small,USA,,NY,White Plains,Trucks and Buses,115,S50_1392,49,100.0,5161.17
10207,12/9/2003 0:00,Shipped,4,12,2003,Large,USA,,MA,Boston,Trucks and Buses,115,S50_1392,28,94.92,2657.76
10207,12/9/2003 0:00,Shipped,4,12,2003,Medium,USA,,MA,Boston,Trucks and Buses,115,S50_1392,28,94.92,2657.76
10207,12/9/2003 0:00,Shipped,4,12,2003,Small,USA,,MA,Boston,Trucks and Buses,115,S50_1392,28,94.92,2657.76
10220,2/12/2004 0:00,Shipped,1,2,2004,Large,Ireland,EMEA,,Dublin,Trucks and Buses,115,S50_1392,37,100.0,3983.05
10220,2/12/2004 0:00,Shipped,1,2,2004,Medium,Ireland,EMEA,,Dublin,Trucks and Buses,115,S50_1392,37,100.0,3983.05
10220,2/12/2004 0:00,Shipped,1,2,2004,Small,Ireland,EMEA,,Dublin,Trucks and Buses,115,S50_1392,37,100.0,3983.05
10230,3/15/2004 0:00,Shipped,1,3,2004,Large,Germany,EMEA,,Frankfurt,Trucks and Buses,115,S50_1392,34,100.0,3974.94
10230,3/15/2004 0:00,Shipped,1,3,2004,Medium,Germany,EMEA,,Frankfurt,Trucks and Buses,115,S50_1392,34,100.0,3974.94
10230,3/15/2004 0:00,Shipped,1,3,2004,Small,Germany,EMEA,,Frankfurt,Trucks and Buses,115,S50_1392,34,100.0,3974.94
10246,5/5/2004 0:00,Shipped,2,5,2004,Large,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,22,100.0,2928.42
10246,5/5/2004 0:00,Shipped,2,5,2004,Medium,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,22,100.0,2928.42
10246,5/5/2004 0:00,Shipped,2,5,2004,Small,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,22,100.0,2928.42
10259,6/15/2004 0:00,Shipped,2,6,2004,Medium,Singapore,APAC,,Singapore,Trucks and Buses,115,S50_1392,29,100.0,3054.57
10259,6/15/2004 0:00,Shipped,2,6,2004,Small,Singapore,APAC,,Singapore,Trucks and Buses,115,S50_1392,29,100.0,3054.57
10271,7/20/2004 0:00,Shipped,3,7,2004,Large,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,34,98.39,3345.26
10271,7/20/2004 0:00,Shipped,3,7,2004,Medium,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,34,98.39,3345.26
10271,7/20/2004 0:00,Shipped,3,7,2004,Small,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,34,98.39,3345.26
10282,8/20/2004 0:00,Shipped,3,8,2004,Large,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,38,100.0,4310.72
10282,8/20/2004 0:00,Shipped,3,8,2004,Medium,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,38,100.0,4310.72
10282,8/20/2004 0:00,Shipped,3,8,2004,Small,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,38,100.0,4310.72
10292,9/8/2004 0:00,Shipped,3,9,2004,Large,USA,,NY,NYC,Trucks and Buses,115,S50_1392,41,100.0,4983.14
10292,9/8/2004 0:00,Shipped,3,9,2004,Medium,USA,,NY,NYC,Trucks and Buses,115,S50_1392,41,100.0,4983.14
10292,9/8/2004 0:00,Shipped,3,9,2004,Small,USA,,NY,NYC,Trucks and Buses,115,S50_1392,41,100.0,4983.14
10305,10/13/2004 0:00,Shipped,4,10,2004,Large,USA,,MA,Cambridge,Trucks and Buses,115,S50_1392,42,100.0,4618.32
10305,10/13/2004 0:00,Shipped,4,10,2004,Medium,USA,,MA,Cambridge,Trucks and Buses,115,S50_1392,42,100.0,4618.32
10305,10/13/2004 0:00,Shipped,4,10,2004,Small,USA,,MA,Cambridge,Trucks and Buses,115,S50_1392,42,100.0,4618.32
10314,10/22/2004 0:00,Shipped,4,10,2004,Large,Denmark,EMEA,,Aaarhus,Trucks and Buses,115,S50_1392,28,100.0,3403.12
10314,10/22/2004 0:00,Shipped,4,10,2004,Medium,Denmark,EMEA,,Aaarhus,Trucks and Buses,115,S50_1392,28,100.0,3403.12
10314,10/22/2004 0:00,Shipped,4,10,2004,Small,Denmark,EMEA,,Aaarhus,Trucks and Buses,115,S50_1392,28,100.0,3403.12
10325,11/5/2004 0:00,Shipped,4,11,2004,Large,Norway,EMEA,,Stavern,Trucks and Buses,115,S50_1392,38,100.0,5190.42
10325,11/5/2004 0:00,Shipped,4,11,2004,Medium,Norway,EMEA,,Stavern,Trucks and Buses,115,S50_1392,38,100.0,5190.42
10325,11/5/2004 0:00,Shipped,4,11,2004,Small,Norway,EMEA,,Stavern,Trucks and Buses,115,S50_1392,38,100.0,5190.42
10336,11/20/2004 0:00,Shipped,4,11,2004,Large,France,EMEA,,Paris,Trucks and Buses,115,S50_1392,23,100.0,3141.57
10336,11/20/2004 0:00,Shipped,4,11,2004,Medium,France,EMEA,,Paris,Trucks and Buses,115,S50_1392,23,100.0,3141.57
10336,11/20/2004 0:00,Shipped,4,11,2004,Small,France,EMEA,,Paris,Trucks and Buses,115,S50_1392,23,100.0,3141.57
10350,12/2/2004 0:00,Shipped,4,12,2004,Medium,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,31,71.4,2213.4
10350,12/2/2004 0:00,Shipped,4,12,2004,Small,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,31,71.4,2213.4
10359,12/15/2004 0:00,Shipped,4,12,2004,Medium,France,EMEA,,Reims,Trucks and Buses,115,S50_1392,46,100.0,4896.7
10359,12/15/2004 0:00,Shipped,4,12,2004,Small,France,EMEA,,Reims,Trucks and Buses,115,S50_1392,46,100.0,4896.7
10371,1/23/2005 0:00,Shipped,1,1,2005,Medium,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,48,56.55,2714.4
10371,1/23/2005 0:00,Shipped,1,1,2005,Small,USA,,CA,San Rafael,Trucks and Buses,115,S50_1392,48,56.55,2714.4
10383,2/22/2005 0:00,Shipped,1,2,2005,Medium,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,29,100.0,3087.05
10383,2/22/2005 0:00,Shipped,1,2,2005,Small,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,29,100.0,3087.05
10395,3/17/2005 0:00,Shipped,1,3,2005,Large,France,EMEA,,Paris,Trucks and Buses,115,S50_1392,46,100.0,5692.96
10395,3/17/2005 0:00,Shipped,1,3,2005,Medium,France,EMEA,,Paris,Trucks and Buses,115,S50_1392,46,100.0,5692.96
10395,3/17/2005 0:00,Shipped,1,3,2005,Small,France,EMEA,,Paris,Trucks and Buses,115,S50_1392,46,100.0,5692.96
10412,5/3/2005 0:00,Shipped,2,5,2005,Large,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,26,100.0,3460.86
10412,5/3/2005 0:00,Shipped,2,5,2005,Medium,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,26,100.0,3460.86
10412,5/3/2005 0:00,Shipped,2,5,2005,Small,Spain,EMEA,,Madrid,Trucks and Buses,115,S50_1392,26,100.0,3460.86
10425,5/31/2005 0:00,In Process,2,5,2005,Medium,France,EMEA,,Nantes,Trucks and Buses,115,S50_1392,18,100.0,1895.94
10425,5/31/2005 0:00,In Process,2,5,2005,Small,France,EMEA,,Nantes,Trucks and Buses,115,S50_1392,18,100.0,1895.94
10104,1/31/2003 0:00,Shipped,1,1,2003,Medium,Spain,EMEA,,Madrid,Trains,58,S50_1514,32,53.31,1705.92
10104,1/31/2003 0:00,Shipped,1,1,2003,Small,Spain,EMEA,,Madrid,Trains,58,S50_1514,32,53.31,1705.92
10117,4/16/2003 0:00,Shipped,2,4,2003,Medium,Singapore,Japan,,Singapore,Trains,58,S50_1514,21,49.21,1033.41
10117,4/16/2003 0:00,Shipped,2,4,2003,Small,Singapore,Japan,,Singapore,Trains,58,S50_1514,21,49.21,1033.41
10127,6/3/2003 0:00,Shipped,2,6,2003,Large,USA,,NY,NYC,Trains,58,S50_1514,46,69.12,3179.52
10127,6/3/2003 0:00,Shipped,2,6,2003,Medium,USA,,NY,NYC,Trains,58,S50_1514,46,69.12,3179.52
10127,6/3/2003 0:00,Shipped,2,6,2003,Small,USA,,NY,NYC,Trains,58,S50_1514,46,69.12,3179.52
10142,8/8/2003 0:00,Shipped,3,8,2003,Large,USA,,CA,San Rafael,Trains,58,S50_1514,42,49.79,2091.18
10142,8/8/2003 0:00,Shipped,3,8,2003,Medium,USA,,CA,San Rafael,Trains,58,S50_1514,42,49.79,2091.18
10142,8/8/2003 0:00,Shipped,3,8,2003,Small,USA,,CA,San Rafael,Trains,58,S50_1514,42,49.79,2091.18
10153,9/28/2003 0:00,Shipped,3,9,2003,Large,Spain,EMEA,,Madrid,Trains,58,S50_1514,31,57.41,1779.71
10153,9/28/2003 0:00,Shipped,3,9,2003,Medium,Spain,EMEA,,Madrid,Trains,58,S50_1514,31,57.41,1779.71
10153,9/28/2003 0:00,Shipped,3,9,2003,Small,Spain,EMEA,,Madrid,Trains,58,S50_1514,31,57.41,1779.71
10165,10/22/2003 0:00,Shipped,4,10,2003,Large,Singapore,Japan,,Singapore,Trains,58,S50_1514,38,66.78,2537.64
10165,10/22/2003 0:00,Shipped,4,10,2003,Medium,Singapore,Japan,,Singapore,Trains,58,S50_1514,38,66.78,2537.64
10165,10/22/2003 0:00,Shipped,4,10,2003,Small,Singapore,Japan,,Singapore,Trains,58,S50_1514,38,66.78,2537.64
10176,11/6/2003 0:00,Shipped,4,11,2003,Large,Italy,EMEA,,Reggio Emilia,Trains,58,S50_1514,38,64.44,2448.72
10176,11/6/2003 0:00,Shipped,4,11,2003,Medium,Italy,EMEA,,Reggio Emilia,Trains,58,S50_1514,38,64.44,2448.72
10176,11/6/2003 0:00,Shipped,4,11,2003,Small,Italy,EMEA,,Reggio Emilia,Trains,58,S50_1514,38,64.44,2448.72
10185,11/14/2003 0:00,Shipped,4,11,2003,Large,USA,,MA,New Bedford,Trains,58,S50_1514,20,48.62,972.4
10185,11/14/2003 0:00,Shipped,4,11,2003,Medium,USA,,MA,New Bedford,Trains,58,S50_1514,20,48.62,972.4
10185,11/14/2003 0:00,Shipped,4,11,2003,Small,USA,,MA,New Bedford,Trains,58,S50_1514,20,48.62,972.4
10196,11/26/2003 0:00,Shipped,4,11,2003,Large,USA,,CT,New Haven,Trains,58,S50_1514,46,62.09,2856.14
10196,11/26/2003 0:00,Shipped,4,11,2003,Medium,USA,,CT,New Haven,Trains,58,S50_1514,46,62.09,2856.14
10196,11/26/2003 0:00,Shipped,4,11,2003,Small,USA,,CT,New Haven,Trains,58,S50_1514,46,62.09,2856.14
10208,1/2/2004 0:00,Shipped,1,1,2004,Large,France,EMEA,,Lyon,Trains,58,S50_1514,30,65.61,1968.3
10208,1/2/2004 0:00,Shipped,1,1,2004,Medium,France,EMEA,,Lyon,Trains,58,S50_1514,30,65.61,1968.3
10208,1/2/2004 0:00,Shipped,1,1,2004,Small,France,EMEA,,Lyon,Trains,58,S50_1514,30,65.61,1968.3
10220,2/12/2004 0:00,Shipped,1,2,2004,Large,Ireland,EMEA,,Dublin,Trains,58,S50_1514,30,68.54,2056.2
10220,2/12/2004 0:00,Shipped,1,2,2004,Medium,Ireland,EMEA,,Dublin,Trains,58,S50_1514,30,68.54,2056.2
10220,2/12/2004 0:00,Shipped,1,2,2004,Small,Ireland,EMEA,,Dublin,Trains,58,S50_1514,30,68.54,2056.2
10230,3/15/2004 0:00,Shipped,1,3,2004,Large,Germany,EMEA,,Frankfurt,Trains,58,S50_1514,43,52.14,2242.02
10230,3/15/2004 0:00,Shipped,1,3,2004,Medium,Germany,EMEA,,Frankfurt,Trains,58,S50_1514,43,52.14,2242.02
10230,3/15/2004 0:00,Shipped,1,3,2004,Small,Germany,EMEA,,Frankfurt,Trains,58,S50_1514,43,52.14,2242.02
10247,5/5/2004 0:00,Shipped,2,5,2004,Large,Finland,EMEA,,Espoo,Trains,58,S50_1514,49,63.85,3128.65
10247,5/5/2004 0:00,Shipped,2,5,2004,Medium,Finland,EMEA,,Espoo,Trains,58,S50_1514,49,63.85,3128.65
10247,5/5/2004 0:00,Shipped,2,5,2004,Small,Finland,EMEA,,Espoo,Trains,58,S50_1514,49,63.85,3128.65
10272,7/20/2004 0:00,Shipped,3,7,2004,Large,USA,,PA,Allentown,Trains,58,S50_1514,43,56.82,2443.26
10272,7/20/2004 0:00,Shipped,3,7,2004,Medium,USA,,PA,Allentown,Trains,58,S50_1514,43,56.82,2443.26
10272,7/20/2004 0:00,Shipped,3,7,2004,Small,USA,,PA,Allentown,Trains,58,S50_1514,43,56.82,2443.26
10282,8/20/2004 0:00,Shipped,3,8,2004,Large,USA,,CA,San Rafael,Trains,58,S50_1514,37,66.78,2470.86
10282,8/20/2004 0:00,Shipped,3,8,2004,Medium,USA,,CA,San Rafael,Trains,58,S50_1514,37,66.78,2470.86
10282,8/20/2004 0:00,Shipped,3,8,2004,Small,USA,,CA,San Rafael,Trains,58,S50_1514,37,66.78,2470.86
10292,9/8/2004 0:00,Shipped,3,9,2004,Large,USA,,NY,NYC,Trains,58,S50_1514,35,55.07,1927.45
10292,9/8/2004 0:00,Shipped,3,9,2004,Medium,USA,,NY,NYC,Trains,58,S50_1514,35,55.07,1927.45
10292,9/8/2004 0:00,Shipped,3,9,2004,Small,USA,,NY,NYC,Trains,58,S50_1514,35,55.07,1927.45
10306,10/14/2004 0:00,Shipped,4,10,2004,Medium,UK,EMEA,,Manchester,Trains,58,S50_1514,34,60.34,2051.56
10306,10/14/2004 0:00,Shipped,4,10,2004,Small,UK,EMEA,,Manchester,Trains,58,S50_1514,34,60.34,2051.56
10314,10/22/2004 0:00,Shipped,4,10,2004,Large,Denmark,EMEA,,Aaarhus,Trains,58,S50_1514,38,61.51,2337.38
10314,10/22/2004 0:00,Shipped,4,10,2004,Medium,Denmark,EMEA,,Aaarhus,Trains,58,S50_1514,38,61.51,2337.38
10314,10/22/2004 0:00,Shipped,4,10,2004,Small,Denmark,EMEA,,Aaarhus,Trains,58,S50_1514,38,61.51,2337.38
10325,11/5/2004 0:00,Shipped,4,11,2004,Large,Norway,EMEA,,Stavern,Trains,58,S50_1514,44,100.0,5932.96
10325,11/5/2004 0:00,Shipped,4,11,2004,Medium,Norway,EMEA,,Stavern,Trains,58,S50_1514,44,100.0,5932.96
10325,11/5/2004 0:00,Shipped,4,11,2004,Small,Norway,EMEA,,Stavern,Trains,58,S50_1514,44,100.0,5932.96
10337,11/21/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Trains,58,S50_1514,21,100.0,2296.77
10337,11/21/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Trains,58,S50_1514,21,100.0,2296.77
10350,12/2/2004 0:00,Shipped,4,12,2004,Medium,Spain,EMEA,,Madrid,Trains,58,S50_1514,44,100.0,6490.88
10350,12/2/2004 0:00,Shipped,4,12,2004,Small,Spain,EMEA,,Madrid,Trains,58,S50_1514,44,100.0,6490.88
10359,12/15/2004 0:00,Shipped,4,12,2004,Medium,France,EMEA,,Reims,Trains,58,S50_1514,25,64.93,1623.25
10359,12/15/2004 0:00,Shipped,4,12,2004,Small,France,EMEA,,Reims,Trains,58,S50_1514,25,64.93,1623.25
10372,1/26/2005 0:00,Shipped,1,1,2005,Large,Japan,Japan,Tokyo,Minato-ku,Trains,58,S50_1514,24,58.58,1405.92
10372,1/26/2005 0:00,Shipped,1,1,2005,Medium,Japan,Japan,Tokyo,Minato-ku,Trains,58,S50_1514,24,58.58,1405.92
10372,1/26/2005 0:00,Shipped,1,1,2005,Small,Japan,Japan,Tokyo,Minato-ku,Trains,58,S50_1514,24,58.58,1405.92
10383,2/22/2005 0:00,Shipped,1,2,2005,Medium,Spain,EMEA,,Madrid,Trains,58,S50_1514,38,60.06,2282.28
10383,2/22/2005 0:00,Shipped,1,2,2005,Small,Spain,EMEA,,Madrid,Trains,58,S50_1514,38,60.06,2282.28
10395,3/17/2005 0:00,Shipped,1,3,2005,Large,France,EMEA,,Paris,Trains,58,S50_1514,45,100.0,8977.05
10395,3/17/2005 0:00,Shipped,1,3,2005,Medium,France,EMEA,,Paris,Trains,58,S50_1514,45,100.0,8977.05
10395,3/17/2005 0:00,Shipped,1,3,2005,Small,France,EMEA,,Paris,Trains,58,S50_1514,45,100.0,8977.05
10413,5/5/2005 0:00,Shipped,2,5,2005,Large,USA,,CT,Bridgewater,Trains,58,S50_1514,51,63.85,3256.35
10413,5/5/2005 0:00,Shipped,2,5,2005,Medium,USA,,CT,Bridgewater,Trains,58,S50_1514,51,63.85,3256.35
10413,5/5/2005 0:00,Shipped,2,5,2005,Small,USA,,CT,Bridgewater,Trains,58,S50_1514,51,63.85,3256.35
10108,3/3/2003 0:00,Shipped,1,3,2003,Medium,Philippines,Japan,,Makati City,Motorcycles,81,S50_4713,34,82.99,2821.66
10108,3/3/2003 0:00,Shipped,1,3,2003,Small,Philippines,Japan,,Makati City,Motorcycles,81,S50_4713,34,82.99,2821.66
10121,5/7/2003 0:00,Shipped,2,5,2003,Large,France,EMEA,,Reims,Motorcycles,81,S50_4713,44,74.85,3293.4
10121,5/7/2003 0:00,Shipped,2,5,2003,Medium,France,EMEA,,Reims,Motorcycles,81,S50_4713,44,74.85,3293.4
10121,5/7/2003 0:00,Shipped,2,5,2003,Small,France,EMEA,,Reims,Motorcycles,81,S50_4713,44,74.85,3293.4
10135,7/2/2003 0:00,Shipped,3,7,2003,Large,USA,,CA,San Rafael,Motorcycles,81,S50_4713,44,96.0,4224.0
10135,7/2/2003 0:00,Shipped,3,7,2003,Medium,USA,,CA,San Rafael,Motorcycles,81,S50_4713,44,96.0,4224.0
10135,7/2/2003 0:00,Shipped,3,7,2003,Small,USA,,CA,San Rafael,Motorcycles,81,S50_4713,44,96.0,4224.0
10145,8/25/2003 0:00,Shipped,3,8,2003,Large,USA,,CA,Pasadena,Motorcycles,81,S50_4713,38,81.36,3091.68
10145,8/25/2003 0:00,Shipped,3,8,2003,Medium,USA,,CA,Pasadena,Motorcycles,81,S50_4713,38,81.36,3091.68
10145,8/25/2003 0:00,Shipped,3,8,2003,Small,USA,,CA,Pasadena,Motorcycles,81,S50_4713,38,81.36,3091.68
10159,10/10/2003 0:00,Shipped,4,10,2003,Large,USA,,CA,San Francisco,Motorcycles,81,S50_4713,31,71.6,2219.6
10159,10/10/2003 0:00,Shipped,4,10,2003,Medium,USA,,CA,San Francisco,Motorcycles,81,S50_4713,31,71.6,2219.6
10159,10/10/2003 0:00,Shipped,4,10,2003,Small,USA,,CA,San Francisco,Motorcycles,81,S50_4713,31,71.6,2219.6
10169,11/4/2003 0:00,Shipped,4,11,2003,Medium,Australia,APAC,NSW,North Sydney,Motorcycles,81,S50_4713,48,80.55,3866.4
10169,11/4/2003 0:00,Shipped,4,11,2003,Small,Australia,APAC,NSW,North Sydney,Motorcycles,81,S50_4713,48,80.55,3866.4
10180,11/11/2003 0:00,Shipped,4,11,2003,Large,France,EMEA,,Lille,Motorcycles,81,S50_4713,21,93.56,1964.76
10180,11/11/2003 0:00,Shipped,4,11,2003,Medium,France,EMEA,,Lille,Motorcycles,81,S50_4713,21,93.56,1964.76
10180,11/11/2003 0:00,Shipped,4,11,2003,Small,France,EMEA,,Lille,Motorcycles,81,S50_4713,21,93.56,1964.76
10190,11/19/2003 0:00,Shipped,4,11,2003,Medium,Spain,EMEA,,Madrid,Motorcycles,81,S50_4713,40,66.72,2668.8
10190,11/19/2003 0:00,Shipped,4,11,2003,Small,Spain,EMEA,,Madrid,Motorcycles,81,S50_4713,40,66.72,2668.8
10211,1/15/2004 0:00,Shipped,1,1,2004,Large,France,EMEA,,Paris,Motorcycles,81,S50_4713,40,80.55,3222.0
10211,1/15/2004 0:00,Shipped,1,1,2004,Medium,France,EMEA,,Paris,Motorcycles,81,S50_4713,40,80.55,3222.0
10211,1/15/2004 0:00,Shipped,1,1,2004,Small,France,EMEA,,Paris,Motorcycles,81,S50_4713,40,80.55,3222.0
10224,2/21/2004 0:00,Shipped,1,2,2004,Medium,France,EMEA,,Lille,Motorcycles,81,S50_4713,50,77.29,3864.5
10224,2/21/2004 0:00,Shipped,1,2,2004,Small,France,EMEA,,Lille,Motorcycles,81,S50_4713,50,77.29,3864.5
10237,4/5/2004 0:00,Shipped,2,4,2004,Large,USA,,NY,NYC,Motorcycles,81,S50_4713,20,68.34,1366.8
10237,4/5/2004 0:00,Shipped,2,4,2004,Medium,USA,,NY,NYC,Motorcycles,81,S50_4713,20,68.34,1366.8
10237,4/5/2004 0:00,Shipped,2,4,2004,Small,USA,,NY,NYC,Motorcycles,81,S50_4713,20,68.34,1366.8
10252,5/26/2004 0:00,Shipped,2,5,2004,Medium,France,EMEA,,Paris,Motorcycles,81,S50_4713,48,72.41,3475.68
10252,5/26/2004 0:00,Shipped,2,5,2004,Small,France,EMEA,,Paris,Motorcycles,81,S50_4713,48,72.41,3475.68
10264,6/30/2004 0:00,Shipped,2,6,2004,Medium,USA,,MA,Boston,Motorcycles,81,S50_4713,47,89.5,4206.5
10264,6/30/2004 0:00,Shipped,2,6,2004,Small,USA,,MA,Boston,Motorcycles,81,S50_4713,47,89.5,4206.5
10276,8/2/2004 0:00,Shipped,3,8,2004,Large,USA,,MA,Brickhaven,Motorcycles,81,S50_4713,21,70.78,1486.38
10276,8/2/2004 0:00,Shipped,3,8,2004,Medium,USA,,MA,Brickhaven,Motorcycles,81,S50_4713,21,70.78,1486.38
10276,8/2/2004 0:00,Shipped,3,8,2004,Small,USA,,MA,Brickhaven,Motorcycles,81,S50_4713,21,70.78,1486.38
10285,8/27/2004 0:00,Shipped,3,8,2004,Medium,USA,,MA,Cambridge,Motorcycles,81,S50_4713,39,78.92,3077.88
10285,8/27/2004 0:00,Shipped,3,8,2004,Small,USA,,MA,Cambridge,Motorcycles,81,S50_4713,39,78.92,3077.88
10299,9/30/2004 0:00,Shipped,3,9,2004,Large,Finland,EMEA,,Helsinki,Motorcycles,81,S50_4713,44,80.55,3544.2
10299,9/30/2004 0:00,Shipped,3,9,2004,Medium,Finland,EMEA,,Helsinki,Motorcycles,81,S50_4713,44,80.55,3544.2
10299,9/30/2004 0:00,Shipped,3,9,2004,Small,Finland,EMEA,,Helsinki,Motorcycles,81,S50_4713,44,80.55,3544.2
10309,10/15/2004 0:00,Shipped,4,10,2004,Medium,Norway,EMEA,,Stavern,Motorcycles,81,S50_4713,28,88.68,2483.04
10309,10/15/2004 0:00,Shipped,4,10,2004,Small,Norway,EMEA,,Stavern,Motorcycles,81,S50_4713,28,88.68,2483.04
10319,11/3/2004 0:00,Shipped,4,11,2004,Large,USA,,NY,NYC,Motorcycles,81,S50_4713,45,77.29,3478.05
10319,11/3/2004 0:00,Shipped,4,11,2004,Medium,USA,,NY,NYC,Motorcycles,81,S50_4713,45,77.29,3478.05
10319,11/3/2004 0:00,Shipped,4,11,2004,Small,USA,,NY,NYC,Motorcycles,81,S50_4713,45,77.29,3478.05
10331,11/17/2004 0:00,Shipped,4,11,2004,Medium,USA,,PA,Philadelphia,Motorcycles,81,S50_4713,20,100.0,3657.8
10331,11/17/2004 0:00,Shipped,4,11,2004,Small,USA,,PA,Philadelphia,Motorcycles,81,S50_4713,20,100.0,3657.8
10341,11/24/2004 0:00,Shipped,4,11,2004,Large,Austria,EMEA,,Salzburg,Motorcycles,81,S50_4713,38,100.0,4682.36
10341,11/24/2004 0:00,Shipped,4,11,2004,Medium,Austria,EMEA,,Salzburg,Motorcycles,81,S50_4713,38,100.0,4682.36
10341,11/24/2004 0:00,Shipped,4,11,2004,Small,Austria,EMEA,,Salzburg,Motorcycles,81,S50_4713,38,100.0,4682.36
10356,12/9/2004 0:00,Shipped,4,12,2004,Large,France,EMEA,,Paris,Motorcycles,81,S50_4713,26,100.0,3937.7
10356,12/9/2004 0:00,Shipped,4,12,2004,Medium,France,EMEA,,Paris,Motorcycles,81,S50_4713,26,100.0,3937.7
10356,12/9/2004 0:00,Shipped,4,12,2004,Small,France,EMEA,,Paris,Motorcycles,81,S50_4713,26,100.0,3937.7
10365,1/7/2005 0:00,Shipped,1,1,2005,Medium,USA,,MA,New Bedford,Motorcycles,81,S50_4713,44,100.0,4984.32
10365,1/7/2005 0:00,Shipped,1,1,2005,Small,USA,,MA,New Bedford,Motorcycles,81,S50_4713,44,100.0,4984.32
10375,2/3/2005 0:00,Shipped,1,2,2005,Large,France,EMEA,,Nantes,Motorcycles,81,S50_4713,49,100.0,5406.66
